zip,market,tier,state,lat,lng
65685,"Non-compliant",nc,MO,37.7542,-93.1566
33467,"Out of Coverage",ooc,FL,26.6104,-80.1683
79101,"Out of Coverage",ooc,TX,35.2032,-101.8421
14617,"Non-compliant",nc,NY,43.2203,-77.5994
58262,"Non-compliant",nc,ND,48.6931,-97.8841
44907,"Out of Coverage",ooc,OH,40.7345,-82.5198
53138,"Non-compliant",nc,WI,42.7483,-88.3079
05673,"Non-compliant",nc,VT,44.1889,-72.8283
59804,"Non-compliant",nc,MT,46.8467,-114.1698
67012,"Non-compliant",nc,KS,37.6580,-96.5329
61876,"Out of Coverage",ooc,IL,39.9110,-87.8248
79064,"Out of Coverage",ooc,TX,34.1844,-102.1414
44432,"Out of Coverage",ooc,OH,40.7592,-80.7587
19055,"Non-compliant",nc,PA,40.1483,-74.8371
46111,"Non-compliant",nc,IN,39.5396,-86.3701
85609,"Out of Coverage",ooc,AZ,32.0281,-110.0387
05739,"Non-compliant",nc,VT,43.3583,-73.0129
31201,"Out of Coverage",ooc,GA,32.8095,-83.6168
63748,"Non-compliant",nc,MO,37.6686,-89.6619
50667,"Non-compliant",nc,IA,42.4672,-92.2162
83203,"Non-compliant",nc,ID,43.0331,-112.4285
39210,"Non-compliant",nc,MS,32.3218,-90.1771
50594,"Non-compliant",nc,IA,42.5623,-94.0335
32326,"Out of Coverage",ooc,FL,30.1760,-84.3752
70612,"Non-compliant",nc,LA,30.2642,-93.3265
33459,"Out of Coverage",ooc,FL,26.6931,-80.8145
33911,"Out of Coverage",ooc,FL,26.5963,-81.8824
08057,"Out of Coverage",ooc,NJ,39.9683,-74.9533
30411,"Out of Coverage",ooc,GA,32.1330,-82.7944
66859,"Non-compliant",nc,KS,38.5657,-96.9799
77808,"Out of Coverage",ooc,TX,30.8202,-96.3059
86515,"Out of Coverage",ooc,AZ,35.6676,-109.0784
41219,"Out of Coverage",ooc,KY,37.9231,-82.9221
35576,"Non-compliant",nc,AL,33.5401,-88.2000
28815,"Out of Coverage",ooc,NC,35.6203,-82.5286
24715,"Non-compliant",nc,WV,37.3321,-81.3256
72940,"Non-compliant",nc,AR,35.0963,-94.3313
36726,"Non-compliant",nc,AL,32.0047,-87.2950
61771,"Out of Coverage",ooc,IL,40.7224,-89.1271
47737,"Non-compliant",nc,IN,37.9971,-87.5750
23397,"Non-compliant",nc,VA,36.8989,-76.6877
17521,"Non-compliant",nc,PA,40.2044,-76.3464
32303,"Out of Coverage",ooc,FL,30.4874,-84.3189
20131,"Non-compliant",nc,VA,39.0580,-77.7434
29540,"Out of Coverage",ooc,SC,34.3843,-79.8422
72359,"Non-compliant",nc,AR,35.0252,-90.7086
37329,"Out of Coverage",ooc,TN,35.4272,-84.4833
25505,"Non-compliant",nc,WV,38.0043,-82.0401
28691,"Out of Coverage",ooc,NC,36.2092,-81.7789
46129,"Non-compliant",nc,IN,39.8215,-85.7652
33448,"Out of Coverage",ooc,FL,26.4615,-80.0728
43654,"Out of Coverage",ooc,OH,41.6868,-83.4394
33713,"Out of Coverage",ooc,FL,27.7890,-82.6779
04475,"Non-compliant",nc,ME,45.1815,-68.5871
15957,"Non-compliant",nc,PA,40.5727,-78.9000
29111,"Out of Coverage",ooc,SC,33.7957,-80.0148
38627,"Non-compliant",nc,MS,34.4352,-89.1767
17238,"Non-compliant",nc,PA,39.8713,-78.1439
04551,"Non-compliant",nc,ME,44.0104,-69.4402
30643,"Out of Coverage",ooc,GA,34.3571,-82.9296
31784,"Out of Coverage",ooc,GA,31.2600,-84.0422
30519,"Out of Coverage",ooc,GA,34.0797,-83.9308
37828,"Out of Coverage",ooc,TN,36.2005,-84.0858
75707,"Out of Coverage",ooc,TX,32.3038,-95.1927
52241,"Non-compliant",nc,IA,41.6937,-91.5906
63737,"Non-compliant",nc,MO,37.6633,-89.6529
98613,"Non-compliant",nc,WA,45.7032,-120.9460
44282,"Out of Coverage",ooc,OH,41.0256,-81.7299
47704,"Non-compliant",nc,IN,37.9971,-87.5750
33826,"Out of Coverage",ooc,FL,27.5959,-81.5062
55929,"Non-compliant",nc,MN,44.0015,-92.1415
12466,"Non-compliant",nc,NY,41.8948,-73.9767
31620,"Out of Coverage",ooc,GA,31.1251,-83.4213
29211,"Out of Coverage",ooc,SC,34.0007,-81.0348
84754,"Non-compliant",nc,UT,38.6578,-112.1261
14571,"Non-compliant",nc,NY,43.3326,-78.2430
06382,"Out of Coverage",ooc,CT,41.4622,-72.1126
80743,"Non-compliant",nc,CO,40.2030,-102.9392
37869,"Out of Coverage",ooc,TN,36.5275,-83.2529
32608,"Out of Coverage",ooc,FL,29.6132,-82.3873
28385,"Out of Coverage",ooc,NC,35.0515,-78.4714
02812,"Non-compliant",nc,RI,41.4691,-71.6751
38669,"Non-compliant",nc,MS,34.1953,-90.7335
88042,"Non-compliant",nc,NM,32.9239,-107.6276
77345,"Out of Coverage",ooc,TX,30.0336,-95.2610
81054,"Non-compliant",nc,CO,37.9230,-103.0884
23669,"Non-compliant",nc,VA,37.0436,-76.3426
76249,"Out of Coverage",ooc,TX,33.2734,-97.2675
08322,"Out of Coverage",ooc,NJ,39.6156,-75.0409
24528,"Non-compliant",nc,VA,37.0827,-78.9227
18823,"Non-compliant",nc,PA,41.7761,-75.6935
35482,"Non-compliant",nc,AL,33.3066,-87.4532
73841,"Non-compliant",nc,OK,36.5722,-99.5738
14469,"Non-compliant",nc,NY,42.8851,-77.4600
88579,"Out of Coverage",ooc,TX,31.6948,-106.3000
85342,"Out of Coverage",ooc,AZ,33.8567,-112.6232
02382,"Non-compliant",nc,MA,42.0816,-70.9381
70464,"Non-compliant",nc,LA,30.5347,-89.8859
15251,"Non-compliant",nc,PA,40.4344,-80.0248
43661,"Out of Coverage",ooc,OH,41.6782,-83.4972
56141,"Non-compliant",nc,MN,43.9026,-95.7718
78569,"Out of Coverage",ooc,TX,26.4089,-97.7817
51246,"Non-compliant",nc,IA,43.4272,-96.1781
29639,"Out of Coverage",ooc,SC,34.3344,-82.4002
02740,"Non-compliant",nc,MA,41.6347,-70.9372
24450,"Non-compliant",nc,VA,37.7885,-79.4581
52076,"Non-compliant",nc,IA,42.6832,-91.5409
70086,"Non-compliant",nc,LA,30.0276,-90.8605
25882,"Non-compliant",nc,WV,37.5842,-81.3890
15626,"Non-compliant",nc,PA,40.4139,-79.5764
54412,"Non-compliant",nc,WI,44.6378,-90.0136
74647,"Non-compliant",nc,OK,36.8400,-97.0561
59731,"Non-compliant",nc,MT,46.5948,-112.7756
56172,"Non-compliant",nc,MN,43.9856,-95.7554
61924,"Out of Coverage",ooc,IL,39.7996,-87.6556
19802,"Non-compliant",nc,DE,39.7564,-75.5340
65258,"Non-compliant",nc,MO,39.4904,-92.1318
65013,"Non-compliant",nc,MO,38.2711,-91.7303
23872,"Non-compliant",nc,VA,36.9986,-77.7396
23846,"Non-compliant",nc,VA,37.0701,-76.8337
68018,"Non-compliant",nc,NE,41.2883,-96.6141
68861,"Non-compliant",nc,NE,40.7017,-99.2568
14135,"Non-compliant",nc,NY,42.4890,-79.2390
63822,"Non-compliant",nc,MO,36.6727,-89.9878
50450,"Non-compliant",nc,IA,43.4167,-93.5336
88431,"Non-compliant",nc,NM,35.0847,-104.2433
75140,"Out of Coverage",ooc,TX,32.6635,-95.7064
65787,"Non-compliant",nc,MO,38.1025,-92.9148
23457,"Non-compliant",nc,VA,36.6224,-76.0249
27409,"Out of Coverage",ooc,NC,36.0777,-79.9086
57469,"Non-compliant",nc,SD,44.8719,-98.5112
66424,"Non-compliant",nc,KS,39.6880,-95.4138
25508,"Non-compliant",nc,WV,37.9737,-82.0174
44143,"Out of Coverage",ooc,OH,41.5592,-81.4828
62346,"Out of Coverage",ooc,IL,40.1572,-90.9844
33024,"Out of Coverage",ooc,FL,26.0296,-80.2489
12052,"Non-compliant",nc,NY,42.7667,-73.4719
10987,"Non-compliant",nc,NY,41.1925,-74.2159
32631,"Out of Coverage",ooc,FL,29.7439,-82.1034
52164,"Non-compliant",nc,IA,42.8626,-91.8846
30104,"Out of Coverage",ooc,GA,34.0666,-85.0696
18822,"Non-compliant",nc,PA,41.9598,-75.7826
99749,"Non-compliant",nc,AK,66.9750,-160.4228
32187,"Out of Coverage",ooc,FL,29.5888,-81.5921
44412,"Out of Coverage",ooc,OH,41.0935,-81.0425
37995,"Out of Coverage",ooc,TN,35.9606,-83.9207
61558,"Out of Coverage",ooc,IL,40.5675,-89.6407
76875,"Out of Coverage",ooc,TX,31.6436,-100.0191
47551,"Non-compliant",nc,IN,38.1011,-86.6044
50523,"Non-compliant",nc,IA,42.3494,-94.2820
22538,"Non-compliant",nc,VA,38.2079,-77.2502
49788,"Non-compliant",nc,MI,46.2627,-84.4626
83344,"Non-compliant",nc,ID,42.4776,-114.1606
53093,"Non-compliant",nc,WI,43.6571,-87.9722
11590,"Non-compliant",nc,NY,40.7557,-73.5723
15320,"Non-compliant",nc,PA,39.8825,-79.9710
43537,"Out of Coverage",ooc,OH,41.5817,-83.6628
98023,"Non-compliant",nc,WA,47.3104,-122.3612
36670,"Non-compliant",nc,AL,30.6589,-88.1780
50424,"Non-compliant",nc,IA,43.3732,-93.9376
16350,"Non-compliant",nc,PA,41.9475,-79.3186
19730,"Non-compliant",nc,DE,39.4592,-75.6536
68783,"Non-compliant",nc,NE,42.6101,-98.0793
43324,"Out of Coverage",ooc,OH,40.4413,-83.7927
32948,"Out of Coverage",ooc,FL,27.7643,-80.6019
37321,"Out of Coverage",ooc,TN,35.5002,-85.0135
50147,"Non-compliant",nc,IA,40.6004,-93.4862
56283,"Non-compliant",nc,MN,44.5394,-95.1169
15438,"Non-compliant",nc,PA,40.0988,-79.8366
39359,"Non-compliant",nc,MS,32.5729,-89.3351
70186,"Non-compliant",nc,LA,29.9546,-90.0751
98403,"Non-compliant",nc,WA,47.2643,-122.4575
33593,"Out of Coverage",ooc,FL,28.4625,-82.1948
79934,"Out of Coverage",ooc,TX,31.9386,-106.4073
99322,"Non-compliant",nc,WA,45.9597,-120.1042
87527,"Non-compliant",nc,NM,36.1790,-105.8615
18360,"Non-compliant",nc,PA,40.9877,-75.2485
83230,"Non-compliant",nc,ID,42.7191,-111.5967
37845,"Out of Coverage",ooc,TN,36.0959,-84.4424
54667,"Non-compliant",nc,WI,43.6631,-90.8740
62933,"Out of Coverage",ooc,IL,37.7726,-89.0250
45732,"Out of Coverage",ooc,OH,39.4978,-82.0871
29175,"Out of Coverage",ooc,SC,34.4418,-80.6033
21710,"Non-compliant",nc,MD,39.2910,-77.4552
11796,"Non-compliant",nc,NY,40.7320,-73.1000
15620,"Non-compliant",nc,PA,40.3238,-79.3434
26224,"Non-compliant",nc,WV,38.7713,-80.1382
35771,"Non-compliant",nc,AL,34.5433,-85.9940
19372,"Non-compliant",nc,PA,39.9984,-75.7590
83656,"Non-compliant",nc,ID,43.7259,-116.7997
22548,"Non-compliant",nc,VA,37.8240,-76.7008
28574,"Out of Coverage",ooc,NC,34.8624,-77.5863
12140,"Non-compliant",nc,NY,42.6918,-73.5627
21664,"Non-compliant",nc,MD,38.6093,-75.9474
19018,"Non-compliant",nc,PA,39.9218,-75.2876
45780,"Out of Coverage",ooc,OH,39.3662,-82.1341
33867,"Out of Coverage",ooc,FL,27.7686,-81.1966
27826,"Out of Coverage",ooc,NC,35.5659,-76.2318
80482,"Non-compliant",nc,CO,39.8939,-105.7845
27102,"Out of Coverage",ooc,NC,36.0323,-80.3962
13045,"Non-compliant",nc,NY,42.5952,-76.1857
04050,"Non-compliant",nc,ME,43.6920,-70.1551
33102,"Out of Coverage",ooc,FL,25.7743,-80.1937
45786,"Out of Coverage",ooc,OH,39.5159,-81.6559
40807,"Out of Coverage",ooc,KY,36.9648,-82.9485
63625,"Non-compliant",nc,MO,37.5473,-90.9917
03745,"Non-compliant",nc,NH,43.4963,-72.3394
51636,"Non-compliant",nc,IA,40.6686,-95.2217
24543,"Non-compliant",nc,VA,36.5927,-79.4110
33023,"Out of Coverage",ooc,FL,25.9894,-80.2153
58405,"Non-compliant",nc,ND,46.9133,-98.6996
13607,"Non-compliant",nc,NY,44.3359,-75.9177
68036,"Non-compliant",nc,NE,41.4129,-96.9399
32227,"Out of Coverage",ooc,FL,30.3802,-81.4160
32404,"Out of Coverage",ooc,FL,30.1653,-85.5763
50236,"Non-compliant",nc,IA,42.1646,-93.5063
29222,"Out of Coverage",ooc,SC,34.0060,-80.9708
56136,"Non-compliant",nc,MN,44.4995,-96.4078
49925,"Non-compliant",nc,MI,46.5404,-89.3145
64804,"Non-compliant",nc,MO,37.0465,-94.5103
50065,"Non-compliant",nc,IA,40.6346,-93.8105
28640,"Out of Coverage",ooc,NC,36.4090,-81.4396
04751,"Non-compliant",nc,ME,46.8929,-67.9643
58261,"Non-compliant",nc,ND,48.2600,-97.3144
43716,"Out of Coverage",ooc,OH,39.8484,-81.0368
24639,"Non-compliant",nc,VA,37.1481,-81.8896
62761,"Out of Coverage",ooc,IL,39.8524,-89.5410
71071,"Non-compliant",nc,LA,32.9434,-93.4404
33583,"Out of Coverage",ooc,FL,27.8720,-82.4388
77875,"Out of Coverage",ooc,TX,30.6075,-95.9579
33543,"Out of Coverage",ooc,FL,28.2397,-82.3279
99152,"Non-compliant",nc,WA,48.8496,-117.3963
04634,"Non-compliant",nc,ME,44.6087,-68.2417
72955,"Non-compliant",nc,AR,35.5748,-94.4349
28520,"Out of Coverage",ooc,NC,35.0082,-76.3160
67502,"Non-compliant",nc,KS,38.1156,-97.8937
75599,"Out of Coverage",ooc,TX,33.4251,-94.0477
43623,"Out of Coverage",ooc,OH,41.7080,-83.6434
76886,"Out of Coverage",ooc,TX,31.4766,-100.2595
01084,"Non-compliant",nc,MA,42.3903,-72.8709
35677,"Non-compliant",nc,AL,34.9357,-87.9624
58355,"Non-compliant",nc,ND,48.5772,-98.3704
13775,"Non-compliant",nc,NY,42.3421,-75.1485
16510,"Non-compliant",nc,PA,42.1087,-79.9535
48450,"Non-compliant",nc,MI,43.2435,-82.5301
56156,"Non-compliant",nc,MN,43.6614,-96.2216
36350,"Non-compliant",nc,AL,31.3191,-85.4938
84534,"Non-compliant",nc,UT,37.2539,-109.1061
84629,"Non-compliant",nc,UT,39.6264,-111.4396
49311,"Non-compliant",nc,MI,42.6330,-85.6430
31796,"Out of Coverage",ooc,GA,31.8310,-83.9188
35762,"Non-compliant",nc,AL,34.7890,-86.5719
55745,"Non-compliant",nc,MN,47.2372,-93.5302
06612,"Out of Coverage",ooc,CT,41.2523,-73.2871
57231,"Non-compliant",nc,SD,44.3852,-97.5634
07833,"Out of Coverage",ooc,NJ,40.8929,-75.0646
97843,"Non-compliant",nc,OR,45.5403,-119.7690
59446,"Non-compliant",nc,MT,47.6024,-110.2765
32533,"Out of Coverage",ooc,FL,30.6143,-87.3251
62640,"Out of Coverage",ooc,IL,39.3838,-89.8501
52352,"Non-compliant",nc,IA,42.2867,-91.7807
27340,"Out of Coverage",ooc,NC,35.9488,-79.3297
76684,"Out of Coverage",ooc,TX,31.7173,-97.1188
31329,"Out of Coverage",ooc,GA,32.3697,-81.3618
30461,"Out of Coverage",ooc,GA,32.4500,-81.7158
76653,"Out of Coverage",ooc,TX,31.3147,-96.6195
44285,"Out of Coverage",ooc,OH,41.1597,-81.0700
72150,"Non-compliant",nc,AR,34.3165,-92.3657
55912,"Non-compliant",nc,MN,43.6695,-92.9784
68742,"Non-compliant",nc,NE,42.3761,-98.5384
30119,"Out of Coverage",ooc,GA,33.6189,-85.0736
38554,"Out of Coverage",ooc,TN,36.2361,-85.1688
29631,"Out of Coverage",ooc,SC,34.6831,-82.8250
64457,"Non-compliant",nc,MO,40.1746,-94.6951
47879,"Non-compliant",nc,IN,39.1784,-87.3936
73080,"Non-compliant",nc,OK,35.0103,-97.4255
21622,"Non-compliant",nc,MD,38.4278,-76.1696
62923,"Out of Coverage",ooc,IL,37.3650,-88.9747
70426,"Non-compliant",nc,LA,30.9224,-89.8567
24095,"Non-compliant",nc,VA,37.2123,-79.7429
65619,"Non-compliant",nc,MO,37.1634,-93.4202
31756,"Out of Coverage",ooc,GA,31.2173,-83.9704
29621,"Out of Coverage",ooc,SC,34.5261,-82.6304
82943,"Non-compliant",nc,WY,41.6698,-109.1919
39058,"Non-compliant",nc,MS,32.3415,-90.3218
32549,"Out of Coverage",ooc,FL,30.4208,-86.6194
58301,"Non-compliant",nc,ND,48.1132,-98.8616
17603,"Non-compliant",nc,PA,40.0091,-76.3671
12131,"Non-compliant",nc,NY,42.4899,-74.4282
29554,"Out of Coverage",ooc,SC,33.7419,-79.4489
73736,"Non-compliant",nc,OK,36.3400,-97.6848
01355,"Non-compliant",nc,MA,42.5146,-72.3062
35617,"Non-compliant",nc,AL,34.9387,-87.7714
40582,"Out of Coverage",ooc,KY,38.0283,-84.4715
27804,"Out of Coverage",ooc,NC,35.9904,-77.8468
39054,"Non-compliant",nc,MS,32.8060,-90.9268
04673,"Non-compliant",nc,ME,44.3136,-68.6863
79720,"Out of Coverage",ooc,TX,32.2787,-101.4578
33521,"Out of Coverage",ooc,FL,28.7997,-82.0701
61733,"Out of Coverage",ooc,IL,40.6224,-89.3323
42453,"Out of Coverage",ooc,KY,37.1604,-87.5697
47722,"Non-compliant",nc,IN,37.9702,-87.5420
62881,"Out of Coverage",ooc,IL,38.6264,-88.9481
87558,"Non-compliant",nc,NM,36.6659,-105.4694
14413,"Non-compliant",nc,NY,43.2227,-76.9821
62814,"Out of Coverage",ooc,IL,38.3531,-88.7587
72824,"Non-compliant",nc,AR,35.1038,-93.4518
52225,"Non-compliant",nc,IA,42.0088,-92.3314
21762,"Non-compliant",nc,MD,39.4822,-77.2468
62829,"Out of Coverage",ooc,IL,37.9950,-88.4917
38067,"Out of Coverage",ooc,TN,35.0498,-89.0769
67443,"Non-compliant",nc,KS,38.3824,-97.5359
29602,"Out of Coverage",ooc,SC,34.8007,-82.3956
45771,"Out of Coverage",ooc,OH,38.9786,-81.9258
33917,"Out of Coverage",ooc,FL,26.7357,-81.8435
05640,"Non-compliant",nc,VT,44.3575,-72.5046
77904,"Out of Coverage",ooc,TX,28.8675,-96.9990
44121,"Out of Coverage",ooc,OH,41.5277,-81.5323
78373,"Out of Coverage",ooc,TX,27.7707,-97.1051
62520,"Out of Coverage",ooc,IL,39.8563,-89.4603
43009,"Out of Coverage",ooc,OH,40.1784,-83.6470
52773,"Non-compliant",nc,IA,41.6453,-90.7256
78579,"Out of Coverage",ooc,TX,26.0922,-97.9533
37357,"Out of Coverage",ooc,TN,35.6029,-85.9197
75691,"Out of Coverage",ooc,TX,32.3266,-94.5960
73628,"Non-compliant",nc,OK,35.6081,-99.6725
02718,"Non-compliant",nc,MA,41.8736,-71.0192
44838,"Out of Coverage",ooc,OH,40.7731,-82.2624
16426,"Non-compliant",nc,PA,41.9990,-80.1473
56307,"Non-compliant",nc,MN,45.6151,-94.5740
47986,"Non-compliant",nc,IN,40.5055,-87.2070
47335,"Non-compliant",nc,IN,39.8127,-85.2044
25148,"Non-compliant",nc,WV,38.0492,-81.5688
75507,"Out of Coverage",ooc,TX,33.4251,-94.0477
32324,"Out of Coverage",ooc,FL,30.6834,-84.8280
48762,"Non-compliant",nc,MI,44.8224,-83.5044
70615,"Non-compliant",nc,LA,30.2585,-93.1146
51364,"Non-compliant",nc,IA,43.3241,-94.9737
78013,"Out of Coverage",ooc,TX,29.9677,-98.9050
13026,"Non-compliant",nc,NY,42.7472,-76.6775
79106,"Out of Coverage",ooc,TX,35.1977,-101.8949
97051,"Non-compliant",nc,OR,45.8608,-122.8282
16440,"Non-compliant",nc,PA,41.7640,-80.0982
84404,"Non-compliant",nc,UT,41.2627,-111.9837
16220,"Non-compliant",nc,PA,41.3898,-79.2709
86404,"Out of Coverage",ooc,AZ,34.5575,-114.3307
19505,"Non-compliant",nc,PA,40.3795,-75.6257
58772,"Non-compliant",nc,ND,48.9758,-102.5480
76309,"Out of Coverage",ooc,TX,33.8931,-98.5343
17015,"Non-compliant",nc,PA,40.1772,-77.2312
76528,"Out of Coverage",ooc,TX,31.4177,-97.8330
36753,"Non-compliant",nc,AL,32.0481,-87.2623
14110,"Non-compliant",nc,NY,42.6856,-78.7767
73931,"Non-compliant",nc,OK,36.5996,-100.7103
03451,"Non-compliant",nc,NH,42.8027,-72.5015
38857,"Non-compliant",nc,MS,34.2808,-88.5950
01826,"Non-compliant",nc,MA,42.6764,-71.3186
63532,"Non-compliant",nc,MO,39.7497,-92.5619
21717,"Non-compliant",nc,MD,39.3309,-77.4274
13341,"Non-compliant",nc,NY,43.0361,-75.3962
72137,"Non-compliant",nc,AR,35.3214,-92.0620
70747,"Non-compliant",nc,LA,30.8736,-91.6766
52314,"Non-compliant",nc,IA,41.9287,-91.4274
84027,"Non-compliant",nc,UT,40.1575,-110.8226
23915,"Non-compliant",nc,VA,36.7236,-78.2790
60407,"Out of Coverage",ooc,IL,41.2288,-88.2690
15485,"Non-compliant",nc,PA,39.8173,-79.3306
98847,"Non-compliant",nc,WA,47.5458,-120.5961
66801,"Non-compliant",nc,KS,38.4184,-96.1871
33326,"Out of Coverage",ooc,FL,26.1158,-80.3681
48749,"Non-compliant",nc,MI,44.0499,-83.8430
23405,"Non-compliant",nc,VA,37.4014,-75.9082
85140,"Out of Coverage",ooc,AZ,33.1911,-111.5280
49456,"Non-compliant",nc,MI,43.0887,-86.1915
12305,"Non-compliant",nc,NY,42.8161,-73.9398
75554,"Out of Coverage",ooc,TX,33.5339,-94.7867
61327,"Out of Coverage",ooc,IL,41.2352,-89.3218
31014,"Out of Coverage",ooc,GA,32.3981,-83.3229
05601,"Non-compliant",nc,VT,44.1991,-72.5596
41390,"Out of Coverage",ooc,KY,37.4102,-83.3747
29169,"Out of Coverage",ooc,SC,33.9950,-81.0888
16682,"Non-compliant",nc,PA,40.2711,-78.4588
83212,"Non-compliant",nc,ID,42.5026,-112.5585
76707,"Out of Coverage",ooc,TX,31.5527,-97.1588
78114,"Out of Coverage",ooc,TX,29.1693,-98.1936
56646,"Non-compliant",nc,MN,47.7697,-95.6410
66045,"Non-compliant",nc,KS,38.9590,-95.2499
15616,"Non-compliant",nc,PA,40.2237,-79.5512
38838,"Non-compliant",nc,MS,34.5497,-88.2117
82321,"Non-compliant",nc,WY,41.0312,-107.6687
33474,"Out of Coverage",ooc,FL,26.5253,-80.0664
71743,"Non-compliant",nc,AR,33.9125,-93.1417
47801,"Non-compliant",nc,IN,39.4667,-87.4139
63954,"Non-compliant",nc,MO,36.5710,-90.4995
28461,"Out of Coverage",ooc,NC,33.9654,-78.0359
98589,"Non-compliant",nc,WA,46.8641,-122.8493
26327,"Non-compliant",nc,WV,39.1365,-80.9337
31009,"Out of Coverage",ooc,GA,32.3174,-83.0268
40508,"Out of Coverage",ooc,KY,38.0513,-84.4990
57625,"Non-compliant",nc,SD,45.0016,-101.2329
16112,"Non-compliant",nc,PA,40.9755,-80.4937
58049,"Non-compliant",nc,ND,46.7177,-97.9763
26463,"Non-compliant",nc,WV,39.4351,-80.3534
82401,"Non-compliant",nc,WY,44.0138,-107.9563
27586,"Out of Coverage",ooc,NC,36.4265,-78.0036
79946,"Out of Coverage",ooc,TX,31.7587,-106.4869
47516,"Non-compliant",nc,IN,38.7563,-87.4313
52647,"Non-compliant",nc,IA,41.1342,-91.5449
72662,"Non-compliant",nc,AR,36.4612,-93.1888
23341,"Non-compliant",nc,VA,37.5773,-75.8646
39146,"Non-compliant",nc,MS,32.8905,-89.9737
26818,"Non-compliant",nc,WV,39.0750,-79.0342
67739,"Non-compliant",nc,KS,39.9036,-100.8139
52039,"Non-compliant",nc,IA,42.5526,-90.8608
28654,"Out of Coverage",ooc,NC,36.0788,-81.1781
46989,"Non-compliant",nc,IN,40.4548,-85.4990
63665,"Non-compliant",nc,MO,37.3200,-90.8985
79178,"Out of Coverage",ooc,TX,35.4015,-101.8951
59015,"Non-compliant",nc,MT,46.0821,-108.8091
50210,"Non-compliant",nc,IA,41.1883,-93.6976
23821,"Non-compliant",nc,VA,36.8806,-77.9055
05839,"Non-compliant",nc,VT,44.6747,-72.2131
73001,"Non-compliant",nc,OK,35.2032,-98.3574
26038,"Non-compliant",nc,WV,39.9597,-80.7323
30814,"Out of Coverage",ooc,GA,33.4170,-82.3097
75663,"Out of Coverage",ooc,TX,32.3870,-94.8951
32320,"Out of Coverage",ooc,FL,29.7255,-85.0063
72641,"Non-compliant",nc,AR,36.0038,-93.2048
79749,"Out of Coverage",ooc,TX,32.3046,-101.8762
12468,"Non-compliant",nc,NY,42.2979,-74.3895
10922,"Non-compliant",nc,NY,41.3346,-73.9917
28705,"Out of Coverage",ooc,NC,36.0286,-82.1711
44449,"Out of Coverage",ooc,OH,40.9876,-81.0162
28138,"Out of Coverage",ooc,NC,35.5494,-80.4226
12740,"Non-compliant",nc,NY,41.8807,-74.5127
32618,"Out of Coverage",ooc,FL,29.5597,-82.5108
64841,"Non-compliant",nc,MO,37.0760,-94.4071
18056,"Non-compliant",nc,PA,40.4491,-75.5491
80823,"Non-compliant",nc,CO,38.7119,-103.5006
76904,"Out of Coverage",ooc,TX,31.4194,-100.4800
15478,"Non-compliant",nc,PA,39.7923,-79.8127
72648,"Non-compliant",nc,AR,36.0695,-93.1566
45820,"Out of Coverage",ooc,OH,40.8304,-84.0852
97492,"Non-compliant",nc,OR,43.7575,-122.4810
97842,"Non-compliant",nc,OR,45.5137,-116.8257
49651,"Non-compliant",nc,MI,44.3767,-85.0946
44843,"Out of Coverage",ooc,OH,40.7039,-82.4087
60416,"Out of Coverage",ooc,IL,41.2908,-88.2823
76206,"Out of Coverage",ooc,TX,33.1694,-97.1506
04623,"Non-compliant",nc,ME,44.6699,-67.7534
49876,"Non-compliant",nc,MI,45.7999,-87.9922
47352,"Non-compliant",nc,IN,39.8283,-85.3621
01367,"Non-compliant",nc,MA,42.6953,-72.9258
76511,"Out of Coverage",ooc,TX,30.7991,-97.4263
34953,"Out of Coverage",ooc,FL,27.2625,-80.3793
68959,"Non-compliant",nc,NE,40.5091,-98.9383
04220,"Non-compliant",nc,ME,44.2877,-70.3683
13334,"Non-compliant",nc,NY,42.8484,-75.6314
55748,"Non-compliant",nc,MN,46.9968,-93.5994
79108,"Out of Coverage",ooc,TX,35.2779,-101.8300
62667,"Out of Coverage",ooc,IL,39.4760,-89.9794
75944,"Out of Coverage",ooc,TX,31.3601,-94.4064
63501,"Non-compliant",nc,MO,40.1908,-92.5856
29541,"Out of Coverage",ooc,SC,34.0946,-79.7918
43556,"Out of Coverage",ooc,OH,41.2946,-84.5417
01812,"Non-compliant",nc,MA,42.6472,-71.1842
98601,"Non-compliant",nc,WA,45.9195,-122.4574
04457,"Non-compliant",nc,ME,45.3508,-68.5077
61043,"Out of Coverage",ooc,IL,42.0647,-89.0957
29384,"Out of Coverage",ooc,SC,34.3367,-82.0880
68720,"Non-compliant",nc,NE,42.3459,-98.0123
78640,"Out of Coverage",ooc,TX,29.9966,-97.8335
78591,"Out of Coverage",ooc,TX,26.5808,-98.5138
04011,"Non-compliant",nc,ME,43.8973,-69.9779
03874,"Non-compliant",nc,NH,42.8854,-70.8646
30264,"Out of Coverage",ooc,GA,33.3610,-84.8142
15050,"Non-compliant",nc,PA,40.5622,-80.4388
33936,"Out of Coverage",ooc,FL,26.5936,-81.6619
26206,"Non-compliant",nc,WV,38.4133,-80.5358
85130,"Out of Coverage",ooc,AZ,32.8151,-111.7054
61435,"Out of Coverage",ooc,IL,40.9863,-90.5491
77453,"Out of Coverage",ooc,TX,29.2161,-96.0263
38833,"Non-compliant",nc,MS,34.8579,-88.3070
40577,"Out of Coverage",ooc,KY,38.0283,-84.4715
11042,"Non-compliant",nc,NY,40.7602,-73.6950
